CountryCode,Year,GDPCapita,ForeignInvestment,LifeExpectancy,Population
GMB,2018,696.219807,-85490000.0,63.04,2399632.0
GMB,2019,738.186752,-72710000.0,63.755,2456844.0
GMB,2020,720.3351434,-193060000.0,62.612,2515733.0
GMB,2021,781.8909252,-251822628.8,62.083,2576010.0
GMB,2022,836.2448759,-231488000.0,62.906,2636470.0
GMB,2023,888.1574077,-208372222.2,,2697845.0
GNB,2000,316.945495,,50.121,1234741.0
GNB,2001,327.138432,-791227.1926,50.445,1261273.0
GNB,2002,362.0345746,-2525150.341,50.986,1289307.0
GNB,2003,419.7848661,-3489330.531,51.405,1318806.0
GNB,2004,431.3765577,-9227976.868,52.15,1349563.0
GNB,2005,463.0739627,-7996691.473,52.249,1381585.0
GNB,2006,448.5130755,-17219679.31,53.371,1415303.0
GNB,2007,519.0697898,-18560116.18,54.155,1450986.0
GNB,2008,640.2103311,-5970066.658,54.646,1488054.0
GNB,2009,583.1900201,-17540200.0,55.541,1526377.0
GNB,2010,600.1942985,-27710200.0,56.23,1566347.0
GNB,2011,719.5395735,-24165753.08,56.967,1608076.0
GNB,2012,635.4616533,-6773782.933,57.69,1651417.0
GNB,2013,654.3045344,-19637861.84,58.232,1695973.0
GNB,2014,652.022501,-26105379.55,58.61,1741122.0
GNB,2015,645.0668372,-16230041.41,59.128,1786457.0
GNB,2016,679.6653866,-23548207.52,59.674,1831893.0
GNB,2017,783.1231866,-15357093.51,60.066,1877072.0
GNB,2018,808.5316132,-20969077.8,60.502,1922168.0
GNB,2019,807.359904,-71268860.05,60.882,1967696.0
GNB,2020,817.7803357,-20675433.22,59.999,2013255.0
GNB,2021,900.4077808,-17582976.81,59.652,2058841.0
GNB,2022,853.281304,-21122877.9,59.861,2105529.0
GNB,2023,951.2427483,,,2153339.0
GNQ,2000,1487.316551,,53.226,703279.0
GNQ,2001,1948.611459,,53.636,749836.0
GNQ,2002,2264.210656,,54.085,797957.0
GNQ,2003,2930.601837,,54.581,847862.0
GNQ,2004,4901.301274,,55.036,899917.0
GNQ,2005,8673.902609,,55.464,947367.0
GNQ,2006,10184.88412,,56.046,990343.0
GNQ,2007,12616.95329,,56.54,1036044.0
GNQ,2008,18210.5553,,57.074,1084530.0
GNQ,2009,13232.50194,,57.431,1135673.0
GNQ,2010,13720.16587,,57.878,1189085.0
GNQ,2011,17198.21367,,58.412,1241835.0
GNQ,2012,17308.57239,,58.865,1293483.0
GNQ,2013,16304.07132,,59.224,1346218.0
GNQ,2014,15548.66247,,59.595,1399828.0
GNQ,2015,9068.910032,,60.103,1453923.0
GNQ,2016,7453.197979,,60.479,1508186.0
GNQ,2017,7809.104657,,60.821,1562396.0
GNQ,2018,8102.470848,,61.191,1616422.0
GNQ,2019,6804.149231,,61.644,1670177.0
GNQ,2020,5764.055029,,60.708,1716468.0
GNQ,2021,6945.630698,,60.594,1758786.0
GNQ,2022,7589.299649,,61.19,1803545.0
GNQ,2023,6677.793435,,,1847549.0
GRC,2000,11638.20107,1016664829.0,77.88780488,10805808.0
GRC,2001,12156.95728,-974407981.5,78.38780488,10862132.0
GRC,2002,13782.19564,615448852.9,78.64146341,10902022.0
GRC,2003,18020.61204,-956577009.0,78.84146341,10928070.0
GRC,2004,21449.25528,-1076598589.0,79.03902439,10955141.0
GRC,2005,22054.13158,818938571.7,79.23902439,10987314.0
GRC,2006,24416.0233,-1176469324.0,79.43902439,11020362.0
GRC,2007,28440.76253,3303433978.0,79.43902439,11048473.0
GRC,2008,31695.83311,-2525399819.0,79.93902439,11077841.0
GRC,2009,29425.45732,-324724736.3,80.18780488,11107017.0
GRC,2010,26653.0488,1163732571.0,80.38780488,11121341.0
GRC,2011,25504.78665,726370304.4,80.73170732,11104899.0
GRC,2012,21624.34605,-983789755.0,80.63414634,11045011.0
GRC,2013,21573.34498,-3642778629.0,81.28536585,10965211.0
GRC,2014,21474.72571,318930211.4,81.38536585,10892413.0
GRC,2015,17980.72982,313664376.5,81.03658537,10820883.0
GRC,2016,17919.24264,-4461888212.0,81.38780488,10775971.0
GRC,2017,18631.99301,-3283464014.0,81.28780488,10754679.0
GRC,2018,19873.40152,-3505884540.0,81.78780488,10732882.0
GRC,2019,19335.3602,-4372859649.0,81.63902439,10721582.0
GRC,2020,17886.73317,-2655346656.0,81.28780488,10698599.0
GRC,2021,20654.7002,-4904551441.0,80.08292683,10569207.0
GRC,2022,20971.83493,-5482368436.0,80.63658537,10436882.0
GRC,2023,23400.72788,-671368461.1,,10405588.0
GRD,2000,4839.828111,-57413368.56,72.783,107451.0
GRD,2001,4819.507767,-94498645.24,73.118,107987.0
GRD,2002,4984.474059,-81075042.49,73.167,108404.0
GRD,2003,5427.963773,-98612679.42,73.188,108884.0
GRD,2004,5480.261176,-126355010.8,71.788,109323.0
GRD,2005,6338.560114,-81373159.04,73.521,109734.0
GRD,2006,6344.038377,-98648698.69,73.7,110135.0
GRD,2007,6864.548168,-166479288.2,74.317,110522.0
GRD,2008,7448.204056,-143541895.4,74.656,110896.0
GRD,2009,6932.564722,-107127885.5,75.036,111254.0
GRD,2010,6909.601696,-53292023.87,74.999,111586.0
GRD,2011,6947.381361,-79685989.46,75.295,112079.0
GRD,2012,7092.719854,-42864727.08,75.042,112775.0
GRD,2013,7424.802123,-124341349.2,75.116,113487.0
GRD,2014,7986.334212,-76923085.09,74.985,114132.0
GRD,2015,8694.12438,-135207147.8,75.013,114676.0
GRD,2016,9221.234611,-92776088.75,74.762,115130.0
GRD,2017,9751.426612,-149767152.0,74.765,115438.0
GRD,2018,10083.02128,-167987731.0,74.808,115691.0
GRD,2019,10462.79292,-184171297.3,74.863,115981.0
GRD,2020,8968.558901,-163935542.9,74.924,116341.0
GRD,2021,9622.240505,-161592704.2,74.936,116688.0
GRD,2022,10474.26529,-144372675.9,75.335,116913.0
GRD,2023,11246.34512,-151062463.7,,117081.0
GRL,2000,19004.00384,,66.09902439,56200.0
GRL,2001,19275.43397,,66.19658537,56350.0
GRL,2002,20652.8417,,66.61170732,56609.0
GRL,2003,27459.87533,,67.18170732,56765.0
GRL,2004,32023.68205,,67.72634146,56911.0
GRL,2005,32489.72773,,68.23512195,56935.0
GRL,2006,35458.2543,,68.61658537,56774.0
GRL,2007,39780.94414,,69.04829268,56555.0
GRL,2008,44366.78587,,69.37,56328.0
GRL,2009,44918.84138,,69.7795122,56323.0
GRL,2010,43988.52803,,70.08073171,56905.0
GRL,2011,47186.876,,70.26487805,56890.0
GRL,2012,45936.95628,,70.54634146,56810.0
GRL,2013,47535.48838,,70.83853659,56483.0
GRL,2014,50485.22441,,71.06097561,56295.0
GRL,2015,44536.35497,,71.47902439,56114.0
GRL,2016,48181.74535,,71.83853659,56186.0
GRL,2017,50765.74947,,71.93219512,56172.0
GRL,2018,54545.13586,,71.96756098,56023.0
GRL,2019,53309.20359,,71.94439024,56225.0
GRL,2020,54693.07668,,71.85073171,56367.0
GRL,2021,57116.29577,,71.81390244,56653.0
GRL,2022,,,71.5404878,56661.0
GRL,2023,,,,56865.0
GTM,2000,1648.96579,-229900000.0,67.446,11697592.0
GTM,2001,1537.686636,-455528171.1,67.946,11969422.0
GTM,2002,1669.335175,-110616944.8,68.386,12246915.0
GTM,2003,1722.547019,-131009111.2,68.797,12525842.0
GTM,2004,1840.911849,-254800000.0,69.165,12807402.0
GTM,2005,2046.466117,-470200000.0,69.168,13087629.0
GTM,2006,2225.123475,-551800000.0,69.812,13367459.0
GTM,2007,2458.815739,-719700000.0,70.1,13652040.0
GTM,2008,2763.059882,-720573960.0,70.356,13935174.0
GTM,2009,2611.646328,-491317170.0,70.641,14215611.0
GTM,2010,2805.259602,-607978520.0,70.878,14500112.0
GTM,2011,3168.983706,-1139573000.0,71.177,14792126.0
GTM,2012,3286.619593,-1226235210.0,71.463,15089647.0
GTM,2013,3444.159718,-1448858730.0,71.728,15387337.0
GTM,2014,3689.144725,-1387742500.0,71.964,15681725.0
GTM,2015,3893.505218,-1048092040.0,72.103,15971743.0
GTM,2016,4060.137556,-965023370.0,72.355,16268760.0
GTM,2017,4324.996079,-934016770.0,72.551,16567357.0
GTM,2018,4352.946518,-780134280.0,72.726,16845685.0
GTM,2019,4511.997552,-796287070.0,73.129,17103803.0
GTM,2020,4477.617618,-782620480.0,71.797,17357325.0
GTM,2021,4913.947129,-2985588770.0,69.237,17598650.0
GTM,2022,5358.089638,-718760810.0,68.674,17847877.0
GTM,2023,5762.821746,-921240330.0,,18124838.0
GUM,2000,,,74.417,160065.0
GUM,2001,,,75.41,161329.0
GUM,2002,20909.95903,,75.793,162315.0
GUM,2003,21877.31784,,76.504,163137.0
GUM,2004,23618.82669,,76.923,163810.0
GUM,2005,25631.97761,,77.182,164365.0
GUM,2006,25709.93515,,77.136,164839.0
GUM,2007,26605.43242,,77.098,165267.0
GUM,2008,28112.23166,,77.185,165693.0
GUM,2009,29054.05812,,77.094,166173.0
GUM,2010,29719.79678,,76.879,166522.0
GUM,2011,29926.20524,,76.872,166543.0
GUM,2012,31653.75065,,76.707,166331.0
GUM,2013,32530.75931,,76.72,165966.0
GUM,2014,33900.14865,,76.749,165486.0
GUM,2015,35165.70146,,76.616,164905.0
GUM,2016,35930.65949,,76.877,164233.0
GUM,2017,36779.00789,,77.155,163490.0
GUM,2018,37195.95031,,77.439,162679.0
GUM,2019,39274.94314,,77.717,161808.0
GUM,2020,36482.9364,,76.612,162158.0
GUM,2021,38074.87937,,76.656,163730.0
GUM,2022,41833.15171,,78.33,165180.0
GUM,2023,,,,166506.0
GUY,2000,931.7966517,-67100000.0,64.483,764832.0
GUY,2001,931.5747238,-56000000.0,64.788,764477.0
GUY,2002,950.8669325,-43600000.0,64.728,763652.0
GUY,2003,973.7425981,-26100000.0,64.6,763101.0
GUY,2004,1033.310309,-30000000.0,64.93,762418.0
GUY,2005,1084.065414,-76800000.0,65.132,760914.0
GUY,2006,3135.605535,-102400000.0,65.667,758966.0
GUY,2007,3608.286852,-152400000.0,66.254,756861.0
GUY,2008,4008.962867,-178000000.0,66.288,754606.0
GUY,2009,4209.132306,-164000000.0,66.563,752094.0
GUY,2010,4581.761797,-198000000.0,66.743,749256.0
GUY,2011,4947.221706,-246800000.0,66.982,746153.0
GUY,2012,5444.397519,-277910000.0,67.23,746288.0
GUY,2013,5556.912312,-200558390.0,67.473,750021.0
GUY,2014,5472.688205,-237750048.6,67.882,754229.0
GUY,2015,5640.415606,-137700000.0,68.201,758781.0
GUY,2016,5870.878238,-136654036.4,68.384,763548.0
GUY,2017,6178.665044,-327343651.2,68.667,768479.0
GUY,2018,6048.386972,-1180405596.0,68.896,791556.0
GUY,2019,6405.824434,-1684979887.0,69.124,807665.0
GUY,2020,6775.709391,-1280922188.0,68.486,807481.0
GUY,2021,9860.872334,-2234057115.0,65.673,815482.0
GUY,2022,17913.49101,-437345895.1,65.989,821637.0
GUY,2023,20765.35036,,,826353.0
HKG,2000,25756.77287,-511357032.1,80.87317073,6665000.0
HKG,2001,25230.37809,-11005660159.0,81.41926829,6714300.0
HKG,2002,24665.83623,9500965832.0,81.45219512,6744100.0
HKG,2003,23977.17341,-5768019625.0,81.34341463,6730800.0
HKG,2004,24928.10037,14476866908.0,81.79926829,6783500.0
HKG,2005,26649.63772,-7046765338.0,81.60902439,6813200.0
HKG,2006,28224.09516,2675540709.0,82.38487805,6857100.0
HKG,2007,30593.95117,5776874925.0,82.36682927,6916300.0
HKG,2008,31515.52921,-9956594156.0,82.3404878,6957800.0
HKG,2009,30697.53839,3667674307.0,82.77512195,6972800.0
HKG,2010,32550.13649,15721643054.0,82.95756098,7024200.0
HKG,2011,35142.48793,-229107860.4,83.41195122,7071600.0
HKG,2012,36730.7962,13235718097.0,83.4502439,7150100.0
HKG,2013,38403.77771,6470876901.0,83.83121951,7178900.0
HKG,2014,40315.37395,11044480661.0,83.93560976,7229500.0
HKG,2015,42432.16197,-102532000000.0,84.25268293,7291300.0
HKG,2016,43734.19807,-57706925768.0,84.21146341,7336600.0
HKG,2017,46160.42979,-23954948817.0,84.69560976,7393200.0
HKG,2018,48537.56689,-22024252707.0,84.8697561,7452600.0
HKG,2019,48359.0012,-20531402022.0,85.15585366,7507900.0
HKG,2020,46109.22999,-34029267970.0,85.49634146,7481000.0
HKG,2021,49770.56424,-43744587328.0,85.53268293,7413100.0
HKG,2022,48826.05277,-3405694646.0,83.66097561,7346100.0
HKG,2023,50531.73854,-8396908249.0,,7536100.0
HND,2000,1092.564007,-375159148.5,68.662,6577773.0
HND,2001,1132.164875,-301442923.3,69.006,6757993.0
HND,2002,1132.499653,-268667835.1,69.366,6938859.0
HND,2003,1156.081627,-390579688.7,69.507,7119213.0
HND,2004,1215.139954,-552884521.8,69.796,7298994.0
HND,2005,1304.700392,-600806555.2,70.104,7478355.0
HND,2006,1425.847801,-668507260.7,70.261,7656832.0
HND,2007,1577.737892,-926080633.1,70.376,7834798.0
HND,2008,1732.490627,-1007343559.0,70.441,8012587.0
HND,2009,1781.157036,-505263098.5,70.911,8189899.0
HND,2010,1893.327227,-970575785.3,71.088,8365878.0
HND,2011,2073.661211,-1012297708.0,71.439,8540583.0
HND,2012,2126.034747,-850958332.9,71.734,8715076.0
HND,2013,2081.128435,-991605737.0,71.963,8889278.0
HND,2014,2179.88172,-1314822449.0,72.259,9063122.0
HND,2015,2271.20266,-951580322.1,72.487,9237305.0
HND,2016,2307.344684,-900072751.5,72.588,9412380.0
HND,2017,2413.007656,-1035017037.0,72.692,9588137.0
HND,2018,2464.642415,-895189526.4,72.814,9765210.0
HND,2019,2502.327443,-495609882.9,72.881,9943633.0
HND,2020,2307.614943,-373027854.9,71.462,10119640.0
HND,2021,2735.147515,-512674750.2,70.123,10289877.0
HND,2022,3003.289968,-737736078.8,70.728,10463872.0
HND,2023,3231.657245,-856785448.0,,10644851.0
HRV,2000,4953.651588,-966944559.0,72.80780488,4468302.0
HRV,2001,5364.838247,-909116260.1,74.51292683,4299642.0
HRV,2002,6219.581641,-411785207.8,74.71731707,4302174.0
HRV,2003,8190.111352,-1704994152.0,74.61390244,4303399.0
HRV,2004,9718.973228,-931121030.3,75.5202439,4304600.0
HRV,2005,10443.52784,-1573751067.0,75.24463415,4310145.0
HRV,2006,11502.75312,-3077969935.0,75.83682927,4311159.0
HRV,2007,13757.60565,-4266112258.0,75.70560976,4310217.0
HRV,2008,15889.43471,-3855003768.0,75.91219512,4309705.0
HRV,2009,14475.96329,-1694947242.0,76.16829268,4305181.0
HRV,2010,13731.28652,-1098855797.0,76.47560976,4295427.0
HRV,2011,14694.99932,-1309375115.0,76.77560976,4280622.0
HRV,2012,13508.6837,-1552272122.0,76.92439024,4260368.0
HRV,2013,14136.39677,-982569672.9,77.12682927,4233922.0
HRV,2014,14187.96945,-897495980.3,77.47804878,4201598.0
HRV,2015,12285.30326,-573685653.0,77.27560976,4151725.0
HRV,2016,12821.17381,-2257913256.0,78.02195122,4106867.0
HRV,2017,13902.63105,-1282392080.0,77.82682927,4041407.0
HRV,2018,15460.41833,-1311049321.0,78.07073171,3988775.0
HRV,2019,15563.81674,-3879326534.0,78.42439024,3949390.0
HRV,2020,14808.46202,-1029873149.0,77.72439024,3914206.0
HRV,2021,17789.93047,-3944547352.0,76.42439024,3878981.0
HRV,2022,18466.09555,-4326432331.0,77.57560976,3855641.0
HRV,2023,21865.45628,-1974708023.0,,3859686.0
HTI,2000,820.6000468,-13250000.0,58.365,8303151.0
HTI,2001,748.8211598,-4400000.0,58.489,8455918.0
HTI,2002,720.969568,-5700000.0,58.855,8607641.0
HTI,2003,578.9952911,-13800000.0,59.507,8759912.0
HTI,2004,683.1852982,-5900000.0,58.475,8910263.0
HTI,2005,775.8457041,-26000000.0,60.415,9061273.0
HTI,2006,828.8057003,-160600000.0,60.763,9216562.0
HTI,2007,984.5669834,-74500000.0,61.103,9373296.0
HTI,2008,1094.660584,-29800000.0,61.332,9530774.0
HTI,2009,1196.852871,-55470000.0,61.741,9689581.0
HTI,2010,1209.727335,-178000000.0,46.019,9803294.0
HTI,2011,1312.039536,-119000000.0,61.623,9914904.0
HTI,2012,1361.393966,-156000000.0,62.291,10069771.0
HTI,2013,1457.832212,-161918586.3,62.605,10222362.0
HTI,2014,1460.188986,-99000000.0,62.987,10373235.0
HTI,2015,1411.126847,-105680000.0,63.237,10523242.0
HTI,2016,1318.402682,-104900000.0,63.392,10671457.0
HTI,2017,1395.239452,-374860000.0,63.854,10817754.0
HTI,2018,1496.38049,-105000000.0,64.019,10962362.0
HTI,2019,1352.172042,-75000000.0,64.255,11105163.0
HTI,2020,1290.325387,-25000000.0,64.052,11243848.0
HTI,2021,1835.443941,-51299000.0,63.192,11374586.0
HTI,2022,1760.626357,-39413200.0,63.728,11503606.0
HTI,2023,1705.779055,-23647920.0,,11637398.0
HUN,2000,4624.281657,-2141668125.0,71.24634146,10210971.0
HUN,2001,5276.033189,-3538531079.0,72.24878049,10187576.0
HUN,2002,6655.333009,-2470516243.0,72.34878049,10158608.0
HUN,2003,8419.430871,-8315913.991,72.3,10129552.0
HUN,2004,10301.70339,-2888600992.0,72.64878049,10107146.0
HUN,2005,11223.3993,-7425862216.0,72.64878049,10087065.0
HUN,2006,11489.56087,-359697187.7,73.09756098,10071370.0
HUN,2007,13940.90928,-2352495093.0,73.15121951,10055780.0
HUN,2008,15772.33008,-1096719039.0,73.70243902,10038188.0
HUN,2009,13077.30547,-758369102.8,73.90487805,10022650.0
HUN,2010,13217.5046,-3749324252.0,74.20731707,10000023.0
HUN,2011,14234.47158,-1470603813.0,74.85853659,9971727.0
HUN,2012,12984.83657,-2667022428.0,75.06341463,9920362.0
HUN,2013,13715.07036,-34507120.03,75.56585366,9893082.0
HUN,2014,14294.25842,-3648638505.0,75.76341463,9866468.0
HUN,2015,12717.0386,-2672663289.0,75.56829268,9843028.0
HUN,2016,13104.69955,-2797038419.0,76.06341463,9814023.0
HUN,2017,14621.2396,-2098381970.0,75.81707317,9787966.0
HUN,2018,16425.20503,-3292895803.0,76.06585366,9775564.0
HUN,2019,16786.21364,-8215999.112,76.3195122,9771141.0
HUN,2020,16131.95404,-2908149018.0,75.56829268,9750149.0
HUN,2021,18755.10235,-3962784856.0,74.16341463,9709891.0
HUN,2022,18353.29836,-4156065353.0,76.01707317,9644377.0
HUN,2023,22141.86698,-1684064630.0,,9592186.0
IDN,2000,763.711125,4550355286.0,66.433,216077790.0
IDN,2001,732.3070934,2977391857.0,66.758,219097902.0
IDN,2002,881.0029136,-145085548.7,67.134,222088495.0
IDN,2003,1043.210584,596923827.8,67.413,225048008.0
IDN,2004,1126.840044,1511917230.0,65.75,227926649.0
IDN,2005,1238.214476,-5271257208.0,67.649,230871650.0
IDN,2006,1558.315628,-2188448467.0,67.914,233951652.0
IDN,2007,1823.219763,-2253330000.0,68.189,237062337.0
IDN,2008,2124.554839,-3418723399.0,68.226,240157903.0
IDN,2009,2218.485419,-2628247483.0,68.494,243220028.0
IDN,2010,3065.683484,-11106333135.0,68.679,246305322.0
IDN,2011,3579.464425,-11528394762.0,68.823,249470032.0
IDN,2012,3632.27254,-13716225988.0,68.973,252698525.0
IDN,2013,3566.602845,-12170055179.0,69.264,255852467.0
IDN,2014,3441.068085,-14733198283.0,69.533,258877399.0
IDN,2015,3288.222697,-10704478317.0,69.699,261799249.0
IDN,2016,3521.469435,-16135916019.0,69.798,264627418.0
IDN,2017,3798.883262,-18502038861.0,69.936,267346658.0
IDN,2018,3860.953531,-12510610514.0,70.338,269951846.0
IDN,2019,4106.948562,-20531070566.0,70.518,272489381.0
IDN,2020,3853.702888,-14142473958.0,68.808,274814866.0
IDN,2021,4287.17314,-17286354128.0,67.57,276758053.0
IDN,2022,4730.745489,-18067207971.0,68.25,278830529.0
IDN,2023,4876.314327,-14984439684.0,,281190067.0
IMN,2000,21161.39631,,74.725,75659.0
IMN,2001,21819.71238,,75.51,76476.0
IMN,2002,24471.07988,,75.42,77275.0
IMN,2003,28861.61781,,76.096,78049.0
IMN,2004,35564.60239,,76.966,78792.0
IMN,2005,38135.85979,,77.623,79516.0
IMN,2006,42627.50894,,78.191,80294.0
IMN,2007,55040.2437,,78.331,81147.0
IMN,2008,72276.77413,,78.449,82029.0
IMN,2009,66156.10566,,78.681,82939.0
IMN,2010,70587.31403,,78.983,83873.0
IMN,2011,77808.85796,,79.19,84382.0
IMN,2012,79329.20343,,79.337,84335.0
IMN,2013,83207.65884,,79.473,84141.0
IMN,2014,91885.45287,,80.037,83892.0
IMN,2015,84753.51874,,78.905,83593.0
IMN,2016,82025.94545,,80.314,83466.0
IMN,2017,83481.30385,,80.457,83609.0
IMN,2018,89393.82442,,80.596,83805.0
IMN,2019,87127.5518,,80.737,83957.0
IMN,2020,79513.53303,,80.588,84064.0
IMN,2021,94299.96935,,80.525,84106.0
IMN,2022,,,80.762,84132.0
IMN,2023,,,,84165.0
IND,2000,442.7502189,-3074684332.0,62.669,1057922733.0
IND,2001,450.3579005,-4073961343.0,63.091,1077898575.0
IND,2002,469.149929,-3947895992.0,63.616,1097600380.0
IND,2003,544.1431335,-2444138426.0,64.094,1116803006.0
IND,2004,624.2588265,-3592188066.0,64.524,1135991513.0
IND,2005,710.4880804,-4628652265.0,64.996,1154676322.0
IND,2006,801.6683537,-5992285935.0,65.412,1172878890.0
IND,2007,1021.887077,-8201628958.0,65.788,1190676021.0
IND,2008,992.5195849,-24149749830.0,66.149,1207930964.0
IND,2009,1094.949746,-19485789183.0,66.513,1225524753.0
IND,2010,1347.519391,-11428785746.0,66.909,1243481564.0
IND,2011,1445.461275,-23890659988.0,67.359,1261224954.0
IND,2012,1429.321995,-15442447343.0,67.887,1278674502.0
IND,2013,1432.843975,-26388082470.0,68.46,1295829511.0
IND,2014,1553.883961,-22890162761.0,69.074,1312277191.0
IND,2015,1583.998159,-36495216491.0,69.636,1328024498.0
IND,2016,1707.508929,-39411278940.0,70.117,1343944296.0
IND,2017,1950.104683,-28875941053.0,70.467,1359657400.0
IND,2018,1966.254552,-30699661201.0,70.71,1374659064.0
IND,2019,2041.428637,-37469945322.0,70.91,1389030312.0
IND,2020,1907.042516,-53239697391.0,70.15,1402617695.0
IND,2021,2239.613844,-27488543123.0,67.24,1414203896.0
IND,2022,2352.613925,-35408008686.0,67.744,1425423212.0
IND,2023,2480.792087,-14200416754.0,,1438069596.0
IRL,2000,26334.56721,,76.53658537,3805174.0
IRL,2001,28282.40988,,77.13414634,3866243.0
IRL,2002,32705.43456,,77.63414634,3931947.0
IRL,2003,41203.52958,,78.13902439,3996521.0
IRL,2004,47754.20232,,78.53902439,4070262.0
IRL,2005,50933.02161,44839954702.0,78.94390244,4159914.0
IRL,2006,54329.16186,20832366495.0,79.24146341,4273591.0
IRL,2007,61396.41746,-4010888042.0,79.64146341,4398942.0
IRL,2008,61353.10656,34912564501.0,80.09512195,4489544.0
IRL,2009,52133.09092,540847188.8,80.1902439,4535375.0
IRL,2010,48679.40268,-20925416485.0,80.74390244,4560155.0
IRL,2011,52692.78131,-25222409925.0,80.74634146,4580084.0
IRL,2012,49411.73875,-26152981889.0,80.84634146,4599533.0
IRL,2013,52619.21237,-24074383216.0,80.94878049,4623816.0
IRL,2014,57278.25909,-13207694917.0,81.34878049,4657740.0
IRL,2015,64311.82347,-45344654145.0,81.45365854,4701957.0
IRL,2016,64292.65997,16477511217.0,81.65365854,4755335.0
IRL,2017,72499.32687,-70791084503.0,82.15609756,4807388.0
IRL,2018,81248.31354,12295318973.0,82.20487805,4867316.0
IRL,2019,82508.46599,-129965000000.0,82.70243902,4934340.0
IRL,2020,87567.1149,-116604000000.0,82.55609756,4985382.0
IRL,2021,105561.1375,48056570780.0,82.35365854,5033164.0
IRL,2022,106194.7559,27133483179.0,83.05609756,5165700.0
IRL,2023,103887.8004,12927237960.0,,5307600.0
IRN,2000,1650.013858,-39000000.0,69.691,66418659.0
IRN,2001,1881.022666,,69.955,67452005.0
IRN,2002,1891.257561,,70.445,68011317.0
IRN,2003,2208.996366,,69.823,68769340.0
IRN,2004,2672.422665,,71.37,70256316.0
IRN,2005,3132.050819,,71.838,71828455.0
IRN,2006,3618.916014,,72.276,73392747.0
IRN,2007,4687.991663,,72.772,74602648.0
IRN,2008,5377.411507,,72.624,75514204.0
IRN,2009,5415.522806,,72.698,76457825.0
IRN,2010,6291.194437,,73.069,77420842.0
IRN,2011,8025.687434,,73.679,78383598.0
IRN,2012,8114.080998,,74.186,79370580.0
IRN,2013,6222.741948,,74.449,80414686.0
IRN,2014,5672.063729,,74.782,81502045.0
IRN,2015,4952.733555,,75.124,82619362.0
IRN,2016,5477.037124,,75.6,83812228.0
IRN,2017,5753.115447,,75.971,85026754.0
IRN,2018,4631.78709,,76.195,86117998.0
